Physician_ID,Cnt_Fraud_Engagement,Cnt_Fraud_Engagement_Rate
PHY432648,45,0.01
PHY369153,45,0.01
PHY328450,45,0.01
PHY340467,45,0.01
PHY394526,45,0.01
PHY334179,45,0.01
PHY427636,45,0.01
PHY349584,44,0.01
PHY397868,44,0.01
PHY424143,44,0.01
PHY322774,44,0.01
PHY359189,44,0.01
PHY377057,44,0.01
PHY334257,44,0.01
PHY416568,44,0.01
PHY366555,44,0.01
PHY368142,44,0.01
PHY367276,44,0.01
PHY418777,44,0.01
PHY316000,44,0.01
PHY414996,44,0.01
PHY400884,44,0.01
PHY348540,44,0.01
PHY370885,44,0.01
PHY353619,44,0.01
PHY406662,44,0.01
PHY429209,44,0.01
PHY318734,44,0.01
PHY338679,44,0.01
PHY418499,44,0.01
PHY395992,43,0.01
PHY346729,43,0.01
PHY430084,43,0.01
PHY374713,43,0.01
PHY378779,43,0.01
PHY401173,43,0.01
PHY340840,43,0.01
PHY396627,43,0.01
PHY314614,43,0.01
PHY393782,43,0.01
PHY414495,43,0.01
PHY416058,43,0.01
PHY351362,43,0.01
PHY337422,43,0.01
PHY402931,42,0.01
PHY366472,42,0.01
PHY371312,42,0.01
PHY391466,42,0.01
PHY397722,42,0.01
PHY375647,42,0.01
PHY432213,42,0.01
PHY340791,42,0.01
PHY367296,42,0.01
PHY409534,42,0.01
PHY328209,42,0.01
PHY422960,42,0.01
PHY363899,42,0.01
PHY372172,42,0.01
PHY399393,42,0.01
PHY420118,42,0.01
PHY352410,42,0.01
PHY375821,42,0.01
PHY394350,42,0.01
PHY354419,42,0.01
PHY420154,42,0.01
PHY420336,41,0.01
PHY336941,41,0.01
PHY327837,41,0.01
PHY408373,41,0.01
PHY403397,41,0.01
PHY379430,41,0.01
PHY326865,41,0.01
PHY381718,41,0.01
PHY335828,41,0.01
PHY385799,41,0.01
PHY350145,41,0.01
PHY346058,41,0.01
PHY355315,41,0.01
PHY317424,41,0.01
PHY338984,41,0.01
PHY376062,41,0.01
PHY345000,41,0.01
PHY313067,40,0.01
PHY401448,40,0.01
PHY317426,40,0.01
PHY311985,40,0.01
PHY373813,40,0.01
PHY390020,40,0.01
PHY431954,40,0.01
PHY352825,40,0.01
PHY358148,40,0.01
PHY356469,40,0.01
PHY393841,40,0.01
PHY354183,40,0.01
PHY326002,40,0.01
PHY326771,40,0.01
PHY346397,40,0.01
PHY401101,40,0.01
PHY386489,40,0.01
PHY339045,40,0.01
PHY433839,40,0.01
PHY431979,40,0.01
PHY363640,40,0.01
PHY379022,40,0.01
PHY383980,40,0.01
PHY365997,40,0.01
PHY319797,40,0.01
PHY314985,40,0.01
PHY370120,40,0.01
PHY411546,40,0.01
PHY314445,40,0.01
PHY336655,40,0.01
PHY391646,40,0.01
PHY397297,40,0.01
PHY408296,39,0.01
PHY314778,39,0.01
PHY317843,39,0.01
PHY407647,39,0.01
PHY341020,39,0.01
PHY427056,39,0.01
PHY388500,39,0.01
PHY433087,39,0.01
PHY314111,39,0.01
PHY355285,39,0.01
PHY403987,39,0.01
PHY356585,39,0.01
PHY431977,39,0.01
PHY424875,39,0.01
PHY359786,39,0.01
PHY316014,39,0.01
PHY348170,39,0.01
PHY433525,39,0.01
PHY341754,39,0.01
PHY341803,39,0.01
PHY366725,39,0.01
PHY359540,39,0.01
PHY431330,39,0.01
PHY399628,39,0.01
PHY349555,38,0.01
PHY343923,38,0.01
PHY313933,38,0.01
PHY377362,38,0.01
PHY330541,38,0.01
PHY372538,38,0.01
PHY421491,38,0.01
PHY400007,38,0.01
PHY393312,38,0.01
PHY324112,38,0.01
PHY399309,38,0.01
PHY412103,38,0.01
PHY409144,38,0.01
PHY393915,38,0.01
PHY343933,38,0.01
PHY400428,38,0.01
PHY357590,38,0.01
PHY370399,38,0.01
PHY402362,38,0.01
PHY398134,38,0.01
PHY400200,38,0.01
PHY401166,38,0.01
PHY411089,38,0.01
PHY318052,38,0.01
PHY408166,38,0.01
PHY393928,38,0.01
PHY332182,38,0.01
PHY418707,38,0.01
PHY321069,38,0.01
PHY373383,38,0.01
PHY400741,38,0.01
PHY424241,38,0.01
PHY379987,38,0.01
PHY363537,38,0.01
PHY376375,38,0.01
PHY423112,38,0.01
PHY402783,37,0.01
PHY402926,37,0.01
PHY340801,37,0.01
PHY342285,37,0.01
PHY428194,37,0.01
PHY400578,37,0.01
PHY426628,37,0.01
PHY400393,37,0.01
PHY352864,37,0.01
PHY335513,37,0.01
PHY322017,37,0.01
PHY321526,37,0.01
PHY344619,37,0.01
PHY425945,37,0.01
PHY412358,37,0.01
PHY340083,37,0.01
PHY431191,37,0.01
PHY373195,37,0.01
PHY386221,37,0.01
PHY334884,37,0.01
PHY367527,37,0.01
PHY357207,37,0.01
PHY337294,37,0.01
PHY393425,37,0.01
PHY320994,37,0.01
PHY414774,37,0.01
PHY432480,37,0.01
PHY423817,37,0.01
PHY425172,36,0.01
PHY426199,36,0.01
PHY347923,36,0.01
PHY427527,36,0.01
PHY317665,36,0.01
PHY338907,36,0.01
PHY401372,36,0.01
PHY414450,36,0.01
PHY335837,36,0.01
PHY425811,36,0.01
PHY337103,36,0.01
PHY353635,36,0.01
PHY332422,36,0.01
PHY311998,36,0.01
PHY344231,36,0.01
PHY341918,36,0.01
PHY350123,36,0.01
PHY321393,36,0.01
PHY358553,36,0.01
PHY317718,36,0.01
PHY357820,36,0.01
PHY375334,36,0.01
PHY375046,36,0.01
PHY428506,36,0.01
PHY404542,36,0.01
PHY365654,36,0.01
PHY337644,36,0.01
PHY356709,36,0.01
PHY408498,36,0.01
PHY428881,36,0.01
PHY349387,36,0.01
PHY409935,36,0.01
PHY388600,36,0.01
PHY394843,35,0.01
PHY327472,35,0.01
PHY325384,35,0.01
PHY400852,35,0.01
PHY376172,35,0.01
PHY361257,35,0.01
PHY376987,35,0.01
PHY323851,35,0.01
PHY354036,35,0.01
PHY404633,35,0.01
PHY344704,35,0.01
PHY368840,35,0.01
PHY401759,35,0.01
PHY323403,35,0.01
PHY374681,35,0.01
PHY340110,35,0.01
PHY320104,35,0.01
PHY432784,35,0.01
PHY340462,35,0.01
PHY361004,35,0.01
PHY373417,35,0.01
PHY333647,35,0.01
PHY312078,35,0.01
PHY389896,35,0.01
PHY427288,35,0.01
PHY389085,35,0.01
PHY377011,35,0.01
PHY357814,35,0.01
PHY319730,35,0.01
PHY402014,35,0.01
PHY399164,35,0.01
PHY358558,35,0.01
PHY332041,35,0.01
PHY411986,34,0.01
PHY426404,34,0.01
PHY371869,34,0.01
PHY341119,34,0.01
PHY367186,34,0.01
PHY369250,34,0.01
PHY337489,34,0.01
PHY396552,34,0.01
PHY330824,34,0.01
PHY383468,34,0.01
PHY331618,34,0.01
PHY352042,34,0.01
PHY313727,34,0.01
PHY346413,34,0.01
PHY359246,34,0.01
PHY373826,34,0.01
PHY426229,34,0.01
PHY389156,34,0.01
PHY313191,34,0.01
PHY423116,34,0.01
PHY382213,34,0.01
PHY362810,34,0.01
PHY378028,34,0.01
PHY374240,33,0.01
PHY432193,33,0.01
PHY419727,33,0.01
PHY335343,33,0.01
PHY433925,33,0.01
PHY404581,33,0.01
PHY422998,33,0.01
PHY311815,33,0.01
PHY321619,33,0.01
PHY396442,33,0.01
PHY349928,33,0.01
PHY354133,33,0.01
PHY420241,33,0.01
PHY398566,33,0.01
PHY415489,33,0.01
PHY386816,33,0.01
PHY346024,33,0.01
PHY342851,33,0.01
PHY335622,33,0.01
PHY371712,33,0.01
PHY330996,33,0.01
PHY316611,33,0.01
PHY365025,33,0.01
PHY411946,33,0.01
PHY342807,33,0.01
PHY409635,33,0.01
PHY331707,33,0.01
PHY342275,33,0.01
PHY315742,33,0.01
PHY423822,33,0.01
PHY371940,33,0.01
PHY403515,33,0.01
PHY431155,33,0.01
PHY391033,33,0.01
PHY346082,33,0.01
PHY419815,33,0.01
PHY325276,33,0.01
PHY341953,32,0.01
PHY318675,32,0.01
PHY311011,32,0.01
PHY317997,32,0.01
PHY386184,32,0.01
PHY408812,32,0.01
PHY364837,32,0.01
PHY381507,32,0.01
PHY379146,32,0.01
PHY433828,32,0.01
PHY375415,32,0.01
PHY379070,32,0.01
PHY357557,32,0.01
PHY427469,32,0.01
PHY385821,32,0.01
PHY423919,32,0.01
PHY380868,32,0.01
PHY350997,32,0.01
PHY395895,32,0.01
PHY401621,32,0.01
PHY405141,32,0.01
PHY395722,32,0.01
PHY386513,32,0.01
PHY338590,32,0.01
PHY381027,32,0.01
PHY419820,32,0.01
PHY412557,32,0.01
PHY336710,32,0.01
PHY401479,32,0.01
PHY414978,31,0.01
PHY344680,31,0.01
PHY368947,31,0.01
PHY349656,31,0.01
PHY410162,31,0.01
PHY381341,31,0.01
PHY359386,31,0.01
PHY322789,31,0.01
PHY373335,31,0.01
PHY409111,31,0.01
PHY402157,31,0.01
PHY403395,31,0.01
PHY354339,31,0.01
PHY418002,31,0.01
PHY324592,31,0.01
PHY396284,31,0.01
PHY312217,31,0.01
PHY317139,31,0.01
PHY316036,31,0.01
PHY393867,31,0.01
PHY421867,31,0.01
PHY370319,31,0.01
PHY358951,31,0.01
PHY404276,31,0.01
PHY348308,31,0.01
PHY430259,31,0.01
PHY329307,31,0.01
PHY380228,31,0.01
PHY328741,31,0.01
PHY315435,31,0.01
PHY364848,31,0.01
PHY345664,31,0.01
PHY407733,31,0.01
PHY408148,31,0.01
PHY428408,31,0.01
PHY348473,31,0.01
PHY424172,31,0.01
PHY319445,31,0.01
PHY336048,31,0.01
PHY327409,31,0.01
PHY315202,31,0.01
PHY328161,31,0.01
PHY421069,31,0.01
PHY371688,31,0.01
PHY342457,31,0.01
PHY432955,31,0.01
PHY312529,31,0.01
PHY399219,31,0.01
PHY339941,31,0.01
PHY415603,31,0.01
PHY380221,31,0.01
PHY432848,31,0.01
PHY369777,30,0.01
PHY351988,30,0.01
PHY430411,30,0.01
PHY351575,30,0.01
PHY428401,30,0.01
PHY350335,30,0.01
PHY325590,30,0.01
PHY422025,30,0.01
PHY326229,30,0.01
PHY346843,30,0.01
PHY369775,30,0.01
PHY419237,30,0.01
PHY412120,30,0.01
PHY408646,30,0.01
PHY336793,30,0.01
PHY314529,30,0.01
PHY338336,30,0.01
PHY312859,30,0.01
PHY376326,30,0.01
PHY366336,30,0.01
PHY407104,30,0.01
PHY347834,30,0.01
PHY351401,30,0.01
PHY406861,30,0.01
PHY378308,30,0.01
PHY376226,30,0.01
PHY389143,30,0.01
PHY359130,30,0.01
PHY397744,30,0.01
PHY357707,30,0.01
PHY419954,30,0.01
PHY399878,30,0.01
PHY426595,30,0.01
PHY407847,30,0.01
PHY423263,30,0.01
PHY341144,30,0.01
PHY418593,30,0.01
PHY312681,30,0.01
PHY323127,30,0.01
PHY370327,30,0.01
PHY426985,29,0.01
PHY373652,29,0.01
PHY358987,29,0.01
PHY401246,29,0.01
PHY313780,29,0.01
PHY364984,29,0.01
PHY387974,29,0.01
PHY312600,29,0.01
PHY312271,29,0.01
PHY357530,29,0.01
PHY365496,29,0.01
PHY411304,29,0.01
PHY415174,29,0.01
PHY387906,29,0.01
PHY429159,29,0.01
PHY373560,29,0.01
PHY337953,29,0.01
PHY411679,29,0.01
PHY363100,29,0.01
PHY412256,29,0.01
PHY344730,29,0.01
PHY403500,29,0.01
PHY366815,29,0.01
PHY350599,29,0.01
PHY419201,29,0.01
PHY390325,29,0.01
PHY355705,29,0.01
PHY322188,29,0.01
PHY372154,29,0.01
PHY355696,29,0.01
PHY314934,29,0.01
PHY426018,29,0.01
PHY330955,29,0.01
PHY331277,29,0.01
PHY321770,29,0.01
PHY315183,29,0.01
PHY361420,29,0.01
PHY383288,29,0.01
PHY420067,29,0.01
PHY316527,29,0.01
PHY402392,29,0.01
PHY401468,29,0.01
PHY378371,29,0.01
PHY361834,29,0.01
PHY371703,29,0.01
PHY323616,29,0.01
PHY355452,29,0.01
PHY354159,28,0.01
PHY416625,28,0.01
PHY420080,28,0.01
PHY324063,28,0.01
PHY317125,28,0.01
PHY429218,28,0.01
PHY364050,28,0.01
PHY390880,28,0.01
PHY364824,28,0.01
PHY332588,28,0.01
PHY409669,28,0.01
PHY317850,28,0.01
PHY314123,28,0.01
PHY333936,28,0.01
PHY416443,28,0.01
PHY381833,28,0.01
PHY417895,28,0.01
PHY393816,28,0.01
PHY339862,28,0.01
PHY336142,28,0.01
PHY365749,28,0.01
PHY329788,28,0.01
PHY360780,28,0.01
PHY384677,28,0.01
PHY431653,28,0.01
PHY329910,28,0.01
PHY419818,28,0.01
PHY380211,28,0.01
PHY413587,28,0.01
PHY343655,28,0.01
PHY401051,28,0.01
PHY333646,28,0.01
PHY407988,28,0.01
PHY406137,28,0.01
PHY341211,28,0.01
PHY329838,28,0.01
PHY352080,28,0.01
PHY353934,28,0.01
PHY391663,28,0.01
PHY359127,28,0.01
PHY361951,28,0.01
PHY381322,28,0.01
PHY405636,28,0.01
PHY383753,27,0.01
PHY351053,27,0.01
PHY405146,27,0.01
PHY361970,27,0.01
PHY407001,27,0.01
PHY421987,27,0.01
PHY349291,27,0.01
PHY416461,27,0.01
PHY422662,27,0.01
PHY336968,27,0.01
PHY367426,27,0.01
PHY328357,27,0.01
PHY380595,27,0.01
PHY358157,27,0.01
PHY374332,27,0.01
PHY396179,27,0.01
PHY374008,27,0.01
PHY424808,27,0.01
PHY331535,27,0.01
PHY362915,27,0.01
PHY404613,27,0.01
PHY431428,27,0.01
PHY365186,27,0.01
PHY333252,27,0.01
PHY340105,27,0.01
PHY404693,27,0.01
PHY344149,27,0.01
PHY407115,27,0.01
PHY407936,27,0.01
PHY347784,27,0.01
PHY427521,27,0.01
PHY361788,27,0.01
PHY356137,27,0.01
PHY348162,27,0.01
PHY429515,27,0.01
PHY364512,27,0.01
PHY366023,27,0.01
PHY416331,27,0.01
PHY348341,27,0.01
PHY362903,27,0.01
PHY376109,27,0.01
PHY354985,26,0.01
PHY334045,26,0.01
PHY428558,26,0.01
PHY397944,26,0.01
PHY386902,26,0.01
PHY372393,26,0.01
PHY330957,26,0.01
PHY317821,26,0.01
PHY379445,26,0.01
PHY311580,26,0.01
PHY427371,26,0.01
PHY426260,26,0.01
PHY362333,26,0.01
PHY352364,26,0.01
PHY395970,26,0.01
PHY348133,26,0.01
PHY409793,26,0.01
PHY421178,26,0.01
PHY418728,26,0.01
PHY328970,26,0.01
PHY415382,26,0.01
PHY351265,26,0.01
PHY349711,26,0.01
PHY343962,26,0.01
PHY432005,26,0.01
PHY355116,26,0.01
PHY402689,26,0.01
PHY400562,26,0.01
PHY338968,26,0.01
PHY433975,26,0.01
PHY343894,26,0.01
PHY324790,26,0.01
PHY326165,26,0.01
PHY319809,26,0.01
PHY410436,26,0.01
PHY398943,26,0.01
PHY329942,26,0.01
PHY320532,26,0.01
PHY335161,26,0.01
PHY324978,26,0.01
PHY319897,26,0.01
PHY374856,26,0.01
PHY357116,26,0.01
PHY360634,26,0.01
PHY399671,26,0.01
PHY366590,26,0.01
PHY332703,26,0.01
PHY412909,26,0.01
PHY387678,26,0.01
PHY344877,26,0.01
PHY385404,26,0.01
PHY430544,26,0.01
PHY419111,26,0.01
PHY407060,26,0.01
PHY371892,26,0.01
PHY342427,26,0.01
PHY423970,26,0.01
PHY396063,26,0.01
PHY317861,26,0.01
PHY403336,25,0.01
PHY379213,25,0.01
PHY372603,25,0.01
PHY412124,25,0.01
PHY418236,25,0.01
PHY339699,25,0.01
PHY417011,25,0.01
PHY401601,25,0.01
PHY379097,25,0.01
PHY396602,25,0.01
PHY412157,25,0.01
PHY375227,25,0.01
PHY400514,25,0.01
PHY388418,25,0.01
PHY408572,25,0.01
PHY378249,25,0.01
PHY382396,25,0.01
PHY329185,25,0.01
PHY332333,25,0.01
PHY415964,25,0.01
PHY369220,25,0.01
PHY410251,25,0.01
PHY315461,25,0.01
PHY421230,25,0.01
PHY422243,25,0.01
PHY313266,25,0.01
PHY317464,25,0.01
PHY349581,25,0.01
PHY342652,25,0.01
PHY316221,25,0.01
PHY315406,25,0.01
PHY359756,25,0.01
PHY387228,25,0.01
PHY376682,25,0.01
PHY414293,25,0.01
PHY345534,25,0.01
PHY408565,25,0.01
PHY331855,25,0.01
PHY355215,25,0.01
PHY368746,25,0.01
PHY393162,25,0.01
PHY363956,25,0.01
PHY418087,25,0.01
PHY429322,25,0.01
PHY312322,25,0.01
PHY399287,25,0.01
PHY429594,25,0.01
PHY326390,25,0.01
PHY360679,25,0.01
PHY398371,25,0.01
PHY426833,25,0.01
PHY362544,25,0.01
PHY416323,25,0.01
PHY360574,25,0.01
PHY351386,25,0.01
PHY321831,25,0.01
PHY354189,25,0.01
PHY314308,25,0.01
PHY398269,24,0.01
PHY347536,24,0.01
PHY416449,24,0.01
PHY387053,24,0.01
PHY354427,24,0.01
PHY312817,24,0.01
PHY354988,24,0.01
PHY358440,24,0.01
PHY336020,24,0.01
PHY399062,24,0.01
PHY370999,24,0.01
PHY376746,24,0.01
PHY324832,24,0.01
PHY407396,24,0.01
PHY383088,24,0.01
PHY371575,24,0.01
PHY423890,24,0.01
PHY330297,24,0.01
PHY318475,24,0.01
PHY411690,24,0.01
PHY367552,24,0.01
PHY363018,24,0.01
PHY348143,24,0.01
PHY414340,24,0.01
PHY355993,24,0.01
PHY428402,24,0.01
PHY323450,24,0.01
PHY335018,24,0.01
PHY394220,24,0.01
PHY346310,24,0.01
PHY381357,24,0.01
PHY377697,24,0.01
PHY326735,24,0.01
PHY359994,24,0.01
PHY325476,24,0.01
PHY315468,24,0.01
PHY427957,24,0.01
PHY404292,24,0.01
PHY360134,24,0.01
PHY391288,24,0.01
PHY335965,24,0.01
PHY345783,24,0.01
PHY353347,24,0.01
PHY378229,24,0.01
PHY409147,24,0.01
PHY347295,24,0.01
PHY348651,24,0.01
PHY423231,24,0.01
PHY326118,24,0.01
PHY357521,24,0.01
PHY428060,24,0.01
PHY332121,24,0.01
PHY404023,24,0.01
PHY343037,24,0.01
PHY424905,24,0.01
PHY392154,24,0.01
PHY379110,24,0.01
PHY376765,24,0.01
PHY389391,24,0.01
PHY382371,24,0.01
PHY313408,24,0.01
PHY311601,24,0.01
PHY424308,24,0.01
PHY427777,24,0.01
PHY363800,24,0.01
PHY318136,24,0.01
PHY332246,24,0.01
PHY327017,24,0.01
PHY338168,24,0.01
PHY400398,23,0.01
PHY386068,23,0.01
PHY372715,23,0.01
PHY338059,23,0.01
PHY327241,23,0.01
PHY334299,23,0.01
PHY362222,23,0.01
PHY408687,23,0.01
PHY344456,23,0.01
PHY378068,23,0.01
PHY369164,23,0.01
PHY398633,23,0.01
PHY387657,23,0.01
PHY432678,23,0.01
PHY325552,23,0.01
PHY396222,23,0.01
PHY320282,23,0.01
PHY386380,23,0.01
PHY362698,23,0.01
PHY430744,23,0.01
PHY359050,23,0.01
PHY313366,23,0.01
PHY427229,23,0.01
PHY332938,23,0.01
PHY407650,23,0.01
PHY418820,23,0.01
PHY415514,23,0.01
PHY361371,23,0.01
PHY432476,23,0.01
PHY381490,23,0.01
PHY413135,23,0.01
PHY414125,23,0.01
PHY387879,23,0.01
PHY339007,23,0.01
PHY346810,23,0.01
PHY386968,23,0.01
PHY338619,23,0.01
PHY396140,23,0.01
PHY432054,23,0.01
PHY430242,23,0.01
PHY355714,23,0.01
PHY432115,23,0.01
PHY392710,23,0.01
PHY354487,23,0.01
PHY359824,23,0.01
PHY411460,23,0.01
PHY420979,23,0.01
PHY376046,23,0.01
PHY401342,23,0.01
PHY406165,23,0.01
PHY427110,23,0.01
PHY352704,23,0.01
PHY431596,23,0.01
PHY362432,23,0.01
PHY335909,23,0.01
PHY372785,22,0.01
PHY354406,22,0.01
PHY323392,22,0.01
PHY342766,22,0.01
PHY349930,22,0.01
PHY353529,22,0.01
PHY356796,22,0.01
PHY398993,22,0.01
PHY423198,22,0.01
PHY314550,22,0.01
PHY408593,22,0.01
PHY412940,22,0.01
PHY320199,22,0.01
PHY316692,22,0.01
PHY322373,22,0.01
PHY419026,22,0.01
PHY418433,22,0.01
PHY371664,22,0.01
PHY335723,22,0.01
PHY382997,22,0.01
PHY359213,22,0.01
PHY400123,22,0.01
PHY314732,22,0.01
PHY428481,22,0.01
PHY389362,22,0.01
PHY376881,22,0.01
PHY379288,22,0.01
PHY353439,22,0.01
PHY399440,22,0.01
PHY346239,22,0.01
PHY427351,22,0.01
PHY370213,22,0.01
PHY324429,22,0.01
PHY375112,22,0.01
PHY341042,22,0.01
PHY336738,22,0.01
PHY342409,22,0.01
PHY376268,22,0.01
PHY349832,22,0.01
PHY324060,22,0.01
PHY354464,22,0.01
PHY316667,22,0.01
PHY320869,22,0.01
PHY325320,22,0.01
PHY324681,22,0.01
PHY400762,22,0.01
PHY360102,22,0.01
PHY425834,22,0.01
PHY373516,22,0.01
PHY366378,22,0.01
PHY325260,22,0.01
PHY432392,22,0.01
PHY313906,22,0.01
PHY371596,22,0.01
PHY412500,22,0.01
PHY316122,22,0.01
PHY413030,22,0.01
PHY380147,22,0.01
PHY403971,22,0.01
PHY393060,22,0.01
PHY311312,22,0.01
PHY327048,22,0.01
PHY397856,22,0.01
PHY387621,22,0.01
PHY379214,22,0.01
PHY339936,22,0.01
PHY424654,22,0.01
PHY337614,22,0.01
PHY331849,22,0.01
PHY399622,22,0.01
PHY380644,22,0.01
PHY323254,22,0.01
PHY373477,22,0.01
PHY346531,22,0.01
PHY331710,22,0.01
PHY374748,21,0.01
PHY366967,21,0.01
PHY363582,21,0.01
PHY317969,21,0.01
PHY325751,21,0.01
PHY410767,21,0.01
PHY410114,21,0.01
PHY423197,21,0.01
PHY341383,21,0.01
PHY416898,21,0.01
PHY390635,21,0.01
PHY346856,21,0.01
PHY407412,21,0.01
PHY345281,21,0.01
PHY356066,21,0.01
PHY400213,21,0.01
PHY385545,21,0.01
PHY414812,21,0.01
PHY337440,21,0.01
PHY372772,21,0.01
PHY319609,21,0.01
PHY315966,21,0.01
PHY311286,21,0.01
PHY330599,21,0.01
PHY413101,21,0.01
PHY369853,21,0.01
PHY395381,21,0.01
PHY366676,21,0.01
PHY426815,21,0.01
PHY400277,21,0.01
PHY381392,21,0.01
PHY379317,21,0.01
PHY361745,21,0.01
PHY363258,21,0.01
PHY371667,21,0.01
PHY366794,21,0.01
PHY316187,21,0.01
PHY363615,21,0.01
PHY362892,21,0.01
PHY344678,21,0.01
PHY389731,21,0.01
PHY358433,21,0.01
PHY369041,21,0.01
PHY341733,21,0.01
PHY347097,21,0.01
PHY340323,21,0.01
PHY326433,21,0.01
PHY377372,21,0.01
PHY368481,21,0.01
PHY411398,21,0.01
PHY312145,21,0.01
PHY333673,21,0.01
PHY365477,21,0.01
PHY332336,21,0.01
PHY319579,21,0.01
PHY312076,21,0.01
PHY414589,21,0.01
PHY427151,21,0.01
PHY426343,21,0.01
PHY359031,21,0.01
PHY354780,21,0.01
PHY393757,21,0.01
PHY387324,21,0.01
PHY386647,21,0.01
PHY364319,21,0.01
PHY321511,21,0.01
PHY354179,21,0.01
PHY325302,21,0.01
PHY425030,21,0.01
PHY388435,21,0.01
PHY325104,20,0.01
PHY359536,20,0.01
PHY314290,20,0.01
PHY423320,20,0.01
PHY423567,20,0.01
PHY416844,20,0.01
PHY388992,20,0.01
PHY368934,20,0.01
PHY313103,20,0.01
PHY311244,20,0.01
PHY374144,20,0.01
PHY395503,20,0.01
PHY424508,20,0.01
PHY405211,20,0.01
PHY313644,20,0.01
PHY416954,20,0.01
PHY384405,20,0.01
PHY347075,20,0.01
PHY350839,20,0.01
PHY409911,20,0.01
PHY320318,20,0.01
PHY329483,20,0.01
PHY348766,20,0.01
PHY417210,20,0.01
PHY420870,20,0.01
PHY393709,20,0.01
PHY399573,20,0.01
PHY384492,20,0.01
PHY382796,20,0.01
PHY395390,20,0.01
PHY364112,20,0.01
PHY329202,20,0.01
PHY361099,20,0.01
PHY313523,20,0.01
PHY324642,20,0.01
PHY325846,20,0.01
PHY326031,20,0.01
PHY365426,20,0.01
PHY373647,20,0.01
PHY361861,20,0.01
PHY322761,20,0.01
PHY311896,20,0.01
PHY338294,20,0.01
PHY340577,20,0.01
PHY367777,20,0.01
PHY339698,20,0.01
PHY394645,20,0.01
PHY414477,20,0.01
PHY379832,20,0.01
PHY337220,20,0.01
PHY348466,20,0.01
PHY353296,20,0.01
PHY356975,20,0.01
PHY375087,20,0.01
PHY401084,20,0.01
PHY424476,20,0.01
PHY318041,20,0.01
PHY381059,20,0.01
PHY318582,20,0.01
PHY357484,20,0.01
PHY418520,20,0.01
PHY395182,20,0.01
PHY346079,20,0.01
PHY394938,20,0.01
PHY333437,20,0.01
PHY377553,20,0.01
PHY406598,20,0.01
PHY394757,20,0.01
PHY345536,20,0.01
PHY344288,20,0.01
PHY419086,20,0.01
PHY351223,20,0.01
PHY414178,20,0.01
PHY399087,20,0.01
PHY400399,20,0.01
PHY365591,20,0.01
PHY352948,20,0.01
PHY366248,20,0.01
PHY331506,20,0.01
PHY389637,20,0.01
PHY325421,20,0.01
PHY384398,20,0.01
PHY340939,20,0.01
PHY313336,20,0.01
PHY318811,20,0.01
PHY315442,20,0.01
PHY429653,20,0.01
PHY383683,20,0.01
PHY381566,20,0.01
PHY422271,19,0.01
PHY371823,19,0.01
PHY316365,19,0.01
PHY363122,19,0.01
PHY370961,19,0.01
PHY397389,19,0.01
PHY311798,19,0.01
PHY348494,19,0.01
PHY331124,19,0.01
PHY312481,19,0.01
PHY382497,19,0.01
PHY377514,19,0.01
PHY324798,19,0.01
PHY359500,19,0.01
PHY332547,19,0.01
PHY312842,19,0.01
PHY351869,19,0.01
PHY361301,19,0.01
PHY345906,19,0.01
PHY323765,19,0.01
PHY313396,19,0.01
PHY348825,19,0.01
PHY315888,19,0.01
PHY373685,19,0.01
PHY417758,19,0.01
PHY413654,19,0.01
PHY315207,19,0.01
PHY403970,19,0.01
PHY341161,19,0.01
PHY346341,19,0.01
PHY333334,19,0.01
PHY317165,19,0.01
PHY414564,19,0.01
PHY341417,19,0.01
PHY418671,19,0.01
PHY405859,19,0.01
PHY414888,19,0.01
PHY419599,19,0.01
PHY383647,19,0.01
PHY335946,19,0.01
PHY380086,19,0.01
PHY342065,19,0.01
PHY397403,19,0.01
PHY333017,19,0.01
PHY345549,19,0.01
PHY426219,19,0.01
PHY335385,19,0.01
PHY344747,19,0.01
PHY429645,19,0.01
PHY334178,19,0.01
PHY381723,19,0.01
PHY410205,19,0.01
PHY325042,19,0.01
PHY338224,19,0.01
PHY414189,19,0.01
PHY384804,19,0.01
PHY339100,19,0.01
PHY403693,19,0.01
PHY313415,19,0.01
PHY338465,19,0.01
PHY351553,19,0.01
PHY316229,19,0.01
PHY404904,19,0.01
PHY338113,19,0.01
PHY416217,19,0.01
PHY406947,19,0.01
PHY417224,19,0.01
PHY409953,19,0.01
PHY367893,19,0.01
PHY386747,19,0.01
PHY427647,19,0.01
PHY393306,19,0.01
PHY339180,19,0.01
PHY427195,19,0.01
PHY317405,19,0.01
PHY368356,19,0.01
PHY391162,19,0.01
PHY334096,19,0.01
PHY350635,19,0.01
PHY433428,19,0.01
PHY314371,19,0.01
PHY350433,19,0.01
PHY400039,19,0.01
PHY411436,18,0.01
PHY420007,18,0.01
PHY412346,18,0.01
PHY327424,18,0.01
PHY371931,18,0.01
PHY340651,18,0.01
PHY419455,18,0.01
PHY330577,18,0.01
PHY427799,18,0.01
PHY392125,18,0.01
PHY383787,18,0.01
PHY412017,18,0.01
PHY371821,18,0.01
PHY361534,18,0.01
PHY419419,18,0.01
PHY397715,18,0.01
PHY332198,18,0.01
PHY377929,18,0.01
PHY384710,18,0.01
PHY418864,18,0.01
PHY429929,18,0.01
PHY397336,18,0.01
PHY315465,18,0.01
PHY330111,18,0.01
PHY384918,18,0.01
